ID,numax,dnu,teff,bp_rp,eps_p,d02,alpha_p,env_height,env_width,mode_width,H1_nu,H1_exp,H_power,H2_nu,H2_exp,p_L,p_D,eps_g,alpha_g,d01,u1,u2,DPi1
KIC10612549,1.525239124,0.57028687,3.716086854,1.234179497,0.911592532,-0.26232274,-1.883639576,0.527223477,0.758909512,-1.003708763,1.498780795,3.852078379,5.126500046,0.961519901,3.447498878,,,,,,,,
KIC10613106,1.486211472,0.635292318,3.694605199,1.236402512,0.813032432,-0.189863963,-1.556601408,0.290311319,0.751537155,-0.869993985,1.548055001,4.234061085,5.234950369,1.081342535,3.916951761,,,,,,,,
KIC10613112,1.670170329,0.664420587,3.712649702,1.226721764,0.974436204,-0.149715434,-2.11603438,0.564848102,0.881765513,-0.863043293,1.652479897,3.929599301,4.951426125,1.133496084,3.607017462,,,,,,,,235.6
KIC10613466,1.57293382,0.617900793,3.675228254,1.347598076,0.924750054,-0.218308609,-1.843059925,0.454058725,0.838631479,-0.918247042,1.598447746,4.187878626,5.229755265,1.068024317,4.03766077,,,,,,,,312.8
KIC10613561,2.265027736,1.169105039,3.707910666,1.249699593,1.308340723,0.280478849,-2.38814382,1.296409256,1.233288168,-0.900642707,2.328726855,4.277024836,4.458435595,1.666128572,3.477420591,,,,,,,,
KIC10613727,1.64480668,0.655736098,3.714413592,1.171076775,0.797375836,-0.315953295,-1.686117663,0.557922319,0.841907274,-0.984316903,1.694237151,3.928906078,4.872848363,1.134149504,3.686755236,,,,,,,,
KIC10613739,1.588167822,0.592056102,3.704064679,1.335622787,0.999933031,-0.316588836,-1.836499646,0.913543957,0.733744955,-1.042238193,1.516847315,3.814167966,5.027056319,0.985042768,3.841584972,,,,,,,,
KIC10613792,1.61426813,0.677885369,3.701222484,1.298195839,1.038958408,-0.161947907,-1.898319704,1.039673838,0.735225221,-1.142807864,1.666518197,4.549780491,4.914705845,1.098512613,4.021496618,,,,,,,,
KIC10614000,1.452890101,0.564106003,3.677333151,1.296993256,0.799249274,-0.230264699,-2.078311458,0.483557682,0.637874431,-1.004268626,1.461562031,3.91364834,5.375662633,0.97713084,3.871622109,,,,,,,,314.5
KIC10614003,2.116332511,1.020239843,3.690993032,1.273601532,1.220835493,0.099342214,-2.120033564,1.095579673,1.213937622,-0.791301211,2.11552922,4.617580723,4.44850557,1.544006536,3.925970885,,,,,,,,
KIC10614323,1.557070931,0.627634691,3.711469782,1.144304276,0.942839827,-0.175379136,-1.762267394,0.419453989,0.814872287,-0.923388941,1.559617731,3.94539427,5.08589147,1.066159315,3.543081393,,,,,,,,336.5
KIC10614382,1.982171006,0.896576135,3.722633923,1.108745575,1.111616406,-0.003223683,-2.101492075,0.764099933,1.151811363,-0.606365394,2.018628787,4.712122908,4.525498309,1.425378332,3.00996986,,,,,,,,238.6
KIC10614452,1.789889756,0.816952101,3.715669142,1.197112083,1.130464811,-0.03270239,-1.883700718,1.10817089,0.860401287,-0.979919137,1.815931013,4.859685475,4.877696747,1.222006875,4.464653129,,,,,,,,
KIC10614461,1.602235306,0.639755142,3.708335903,1.319602966,0.734790343,-0.37081892,-1.571040737,0.687244787,0.788832888,-1.009968585,1.631411874,4.392807341,5.069383185,1.086862598,3.566098323,,,,,,,,292.1
KIC10614466,1.728485051,0.733259277,3.688775655,1.386389732,1.077035699,-0.15238846,-1.956192564,1.123890134,0.842282207,-1.046040573,1.728199986,4.433640241,4.94277534,1.089578255,4.929574079,,,,,,,,
KIC10614707,1.553331091,0.624209235,3.704750904,1.222039223,0.926628404,-0.178809393,-1.747145195,0.430435713,0.828164733,-0.916628072,1.581791767,4.090802547,5.195108846,1.057873376,3.800242076,,,,,,,,319.9
KIC10616364,2.018656096,0.963703659,3.696356389,1.23692131,1.176867397,0.071228114,-2.151523049,1.175994277,1.064627357,-0.915896767,2.035801774,4.844464608,4.606208567,1.427359384,3.445206039,,,,,,,,78
KIC10616687,1.597330557,0.643369882,3.683767261,1.283435822,0.999317487,-0.246874206,-2.240995496,1.067845692,0.672599826,-1.075544769,1.595266252,3.979834222,5.066832252,1.080590011,3.89579426,,,,,,,,
KIC10616922,1.927987566,0.896565712,3.702344358,1.329737663,1.135658323,0.024782997,-2.178923453,1.138894816,0.995458082,-0.929043675,1.896377163,3.939834187,4.853629115,1.32369521,2.283851777,,,,,,,,
KIC10617209,1.670553571,0.649335996,3.700270937,1.237316132,0.920179499,-0.229967605,-1.840952009,0.590872809,0.892930368,-0.880186332,1.696476874,3.746369291,4.817007403,1.157351546,3.737210735,,,,,,,,275
KIC10618005,1.498536403,0.589872291,3.693639026,1.297028542,0.890183248,-0.215975656,-1.782640743,0.358022427,0.767953653,-0.948851627,1.516387458,4.267884685,5.323294863,0.987484731,3.967395182,,,,,,,,233.3
KIC10618251,1.701899002,0.695065533,3.689841409,1.273426056,1.000773391,-0.159257521,-1.923742137,0.628179746,0.947488017,-0.836546336,1.682400249,3.830305122,4.896203801,1.176604749,3.588749506,,,,,,,,315.5
KIC10619191,1.617176626,0.638095402,3.683857205,1.350260735,1.044875523,-0.232374632,-1.809387285,0.988017343,0.794181457,-1.058300089,1.631524274,4.09937631,5.019166971,1.093434957,4.035238804,,,,,,,,
KIC10619398,1.694424725,0.699010282,3.703291378,1.353572845,1.019850446,-0.185370209,-2.283763509,1.028709966,0.778087819,-1.033110421,1.675062636,4.057401319,4.99742288,1.150618827,2.956334982,,,,,,,,
KIC10620267,1.441521629,0.61207792,3.704836606,1.352518082,0.894812583,-0.18379663,-1.559628831,0.291868713,0.681988741,-0.945502649,1.475103386,3.897361084,5.169361092,0.957624117,3.553779456,,,,,,,,339.7
KIC10621821,1.500591399,0.593772844,3.678427322,1.492595673,0.939774652,-0.208127626,-1.732527012,0.477942524,0.787191521,-0.971823506,1.534409349,4.173089589,5.414647606,0.973674795,4.012602517,,,,,,,,
KIC10643786,2.304463424,1.211621615,3.708675793,1.171052933,1.310905669,0.340796877,-2.348466918,1.005947171,1.243853169,-0.849817675,2.278230978,3.488471231,4.305246885,1.702620619,3.489373724,,,,,,,,
KIC10643913,1.616393654,0.655710315,3.698274577,1.252322197,0.926345742,-0.160532442,-1.983533838,0.546359997,0.850855402,-0.88494701,1.650282182,4.336660791,5.057197296,1.10106563,4.12719378,,,,,,,,317.3
KIC10644029,1.464599599,0.556549008,3.674493717,1.376973152,0.9475469,-0.25746367,-2.137536519,0.969385447,0.577565026,-1.174622531,1.450052936,4.319036151,5.361407284,0.867739717,3.160695483,,,,,,,,
KIC10645209,2.283714041,1.146370998,3.706290957,1.09776783,1.295881034,0.209764359,-2.34896284,1.089666294,1.293642117,-0.722688159,2.323016367,3.629025479,4.136365394,1.694089582,3.42405608,,,,,,,,
KIC10647243,1.603408215,0.627324171,3.677333151,1.338251114,0.708724303,-0.352595364,-2.087743976,0.762158489,0.795690962,-0.936942397,1.603461849,4.262992676,5.162805457,1.047094115,3.31912682,,,,,,,,304.9
KIC10647267,1.589029258,0.633369172,3.703205371,1.214693069,0.983504094,-0.201346494,-1.830186712,0.673376174,0.802614542,-0.921845394,1.616459593,4.24941674,4.94175506,1.061285259,4.1979638,,,,,,,,
KIC10647393,2.333750178,1.21297302,3.701395269,1.26458168,1.350111017,0.314069919,-2.858509276,1.148784252,1.251266712,-0.84172442,2.328426855,3.712391788,4.305295516,1.758729543,4.019879474,,,,,,,,
KIC10647684,1.493748764,0.620590969,3.701049631,1.177934647,0.678122163,-0.18070393,-1.817826621,0.257161189,0.69659565,-0.947318714,1.51640657,4.079957238,5.300264051,1.070643928,3.919797489,,,,,,,,
KIC10651398,1.384398889,0.567333739,3.704836606,1.155000687,0.802502909,-0.215857564,-1.406517124,0.304779668,0.689538839,-1.038722109,1.418248106,4.078218467,5.256354833,0.947736025,3.83684623,,,,,,,,
KIC10651578,1.514519663,0.597740149,3.701049631,1.210755348,0.750752503,-0.449063538,-1.838231957,0.432542266,0.801410961,-0.854723744,1.526067864,3.878363347,5.256322353,1.004494295,3.772344994,,,,,,,,332
KIC10651646,1.927023155,0.916265162,3.707655324,1.211511612,1.167760357,0.059388714,-1.985688578,1.365660567,0.995973409,-0.995986522,1.941414832,4.84628742,4.785624199,1.382722751,4.803357637,,,,,,,,73.1
KIC10651991,1.505327318,0.587652375,3.69966432,1.281673431,0.969199672,-0.255029186,-2.014608146,1.029221507,0.636396643,-1.131068116,1.518123025,4.331469751,5.260730924,0.946971841,3.295020366,,,,,,,,
KIC10652469,1.694875975,0.731435931,3.677880582,1.283971786,1.073187549,-0.128189418,-1.776337773,1.085396698,0.846874346,-0.995379854,1.696839194,4.293408802,5.119088322,1.154776348,3.88989723,,,,,,,,
KIC10653194,1.502270256,0.58651895,3.675411694,1.244986534,0.879444917,-0.233060257,-1.688658663,0.514336864,0.761528267,-0.990025166,1.516637214,4.117685801,5.301264115,1.024685259,4.477825919,,,,,,,,
KIC10653200,1.599387369,0.64230999,3.692141609,1.249138832,0.905812565,-0.185180981,-1.746570074,0.484022596,0.85796473,-0.872221778,1.604231123,3.979667346,5.191298533,1.088098543,3.981458089,,,,,,,,294.8
KIC10653383,1.60651288,0.646364877,3.692141609,1.214978218,0.934862102,-0.182664844,-1.686925573,0.589178897,0.835420744,-0.88654764,1.641844479,4.258482198,5.067915689,1.082516781,3.497322651,,,,,,,,248.6
KIC10656607,2.098485665,1.052772064,3.708930536,1.188454628,1.246801207,0.188300314,-2.202735553,0.64743087,1.103932408,-0.896733875,2.095392099,3.420683226,4.570662802,1.526870499,4.333467847,,,,,,,,
KIC10656842,2.092489001,1.021811908,3.676236217,1.284753799,1.227609584,0.117072475,-2.007107916,1.254777916,1.174357685,-0.81321428,2.109364162,4.769389643,4.679789809,1.501841622,3.217786667,,,,,,,,
KIC10657478,1.652408236,0.703500801,3.703635238,1.251982689,1.06197011,-0.145066323,-1.753673364,1.091020891,0.788108721,-1.093737741,1.657067763,4.040451771,5.156796232,1.109218248,3.246857421,,,,,,,,
KIC10657617,2.134132929,1.061401617,3.69818757,1.138577461,1.243226766,0.180129666,-2.039263695,1.278919788,1.207501532,-0.813481357,2.12543912,4.446753736,4.481078514,1.550671238,3.775820653,,,,,,,,
KIC10657633,1.65913106,0.706369598,3.693814854,1.217028618,1.045836385,-0.147955208,-1.727869849,1.161142147,0.781751028,-1.068886124,1.649302808,4.065235633,5.086303838,1.12994754,4.412488096,,,,,,,,
KIC10657932,1.521230367,0.611168287,3.690816058,1.205475807,0.934452937,-0.1758621,-1.70390487,0.553769381,0.786386561,-0.925756432,1.542426023,4.03598598,5.256329634,1.001086415,3.77880466,,,,,,,,286.9
KIC10658326,1.957653314,0.910846119,3.711807229,1.144591331,1.128294403,0.028979755,-1.979920938,1.16644305,1.07099014,-0.924259998,1.929519319,4.154109397,4.65905239,1.378788352,3.91300131,,,,,,,,
KIC10658641,1.948166381,0.928212838,3.668665415,1.243061066,1.178337331,0.063006079,-1.964446275,1.32425567,1.022540961,-0.945988107,1.95935731,4.866544788,4.826933122,1.346786916,3.324379333,,,,,,,,75.5
KIC10658699,2.00514599,0.953453545,3.700444101,1.303808212,1.193585773,0.046996189,-2.202319942,1.145121167,1.077074208,-0.910884299,2.006608847,4.356517246,4.740830503,1.442880039,4.264987145,,,,,,,,
KIC10658726,2.009823169,0.946688263,3.701740632,1.190841675,1.137196285,0.046463047,-2.042301435,1.164671453,1.098583414,-0.877493646,1.994215049,4.646822858,4.615802661,1.435922131,4.588456352,,,,,,,,
KIC10658735,2.36295977,1.221432825,3.713742478,1.13747406,1.40793959,0.281681063,-2.569137803,1.008330087,1.305728818,-0.813386607,2.347445108,3.172998319,4.231573901,1.786259274,2.643850115,,,,,,,,
KIC10659100,1.440728156,0.50667542,3.677515705,1.298130035,0.853508118,-0.337519418,-1.770793086,0.577685406,0.678510334,-1.061794701,1.500442812,4.270658542,5.367501267,0.893730263,3.838466019,,,,,,,,
KIC10659842,1.877587954,0.844727037,3.705949195,1.154283524,1.125068906,-0.040480666,-1.990523771,1.149508366,0.97013724,-0.924803824,1.892663351,4.4600869,4.760433448,1.310729866,2.987930924,,,,,,,,70.4
KIC10661761,2.052929764,0.988937645,3.731105051,1.11296463,1.187814114,0.098461575,-2.087763776,1.06954188,1.114499005,-0.880461158,2.013225574,3.450144841,4.508138524,1.487071745,2.821962343,,,,,,,,
KIC10662321,1.529730542,0.617573771,3.697403723,1.321063995,0.841706397,-0.227055771,-1.962807395,0.456626314,0.761900024,-0.950479937,1.540985251,4.150824111,5.348457198,1.024069699,4.163066363,,,,,,,,
KIC10662335,1.876166583,0.812357605,3.707825568,1.268112183,1.104274917,-0.10661779,-1.917926364,0.840619235,0.979981775,-0.850203759,1.869771899,4.430080868,4.700153228,1.338300133,4.574214347,,,,,,,,
KIC10662595,2.204041426,1.109831663,3.694166296,1.094114304,1.281024338,0.227266515,-2.17213348,1.256997047,1.238091226,-0.796685665,2.235387611,3.214631373,4.303714768,1.619866545,4.005544557,,,,,,,,
KIC10662618,1.5066181,0.59836176,3.68069803,1.287104607,0.868208228,-0.194939246,-1.820345809,0.547172902,0.702454843,-0.982381696,1.521955115,4.225787372,5.347110355,0.965620454,3.801803617,,,,,,,,268.1
KIC10663042,2.022321053,0.925849247,3.700444101,1.118741035,1.136930634,0.0009698,-2.096886995,0.707614956,1.189264294,-0.62937702,2.05025254,4.576121755,4.478636875,1.428959636,2.82278996,,,,,,,,210.5
KIC10663785,1.916436384,0.880353912,3.673665876,1.344893456,1.160807447,0.007624869,-2.017563765,1.065744887,1.014895695,-0.938287496,1.915113133,3.938246097,4.872911054,1.346249785,3.00012757,,,,,,,,67.3
KIC10664514,1.48200452,0.614814563,3.691346764,1.20757103,0.916532081,-0.182147161,-1.713757564,0.288499367,0.773446443,-0.920564483,1.499500297,4.044745382,5.168958057,1.05317235,3.896988828,,,,,,,,322.2
KIC10665518,1.518239739,0.603924157,3.686278678,1.39363575,0.962902069,-0.198287391,-1.616062948,0.50300991,0.779859104,-0.977801354,1.546146177,4.454238316,5.339929775,0.943546473,3.689724552,,,,,,,,
KIC10665546,1.824090512,0.814729777,3.68069803,1.401422501,1.062111913,-0.058132432,-2.009503486,1.207649611,0.915296573,-1.000408641,1.799000683,4.755124705,4.986770488,1.212404185,3.819053136,,,,,,,,
KIC10665652,1.671651868,0.669234024,3.706290957,1.273301125,0.931077514,-0.185625482,-1.984521333,0.629482571,0.889472634,-0.896227671,1.637352734,3.898250335,4.975026163,1.117896138,4.22854833,,,,,,,,
KIC10665707,2.259083412,1.152075515,3.690107439,1.349565506,1.308881314,0.253428889,-2.275071428,1.329137971,1.225430211,-0.882211826,2.303975499,3.319172801,4.43365494,1.650708834,3.598657754,,,,,,,,
KIC10665756,1.497115996,0.561464782,3.685652184,1.400279045,0.937037274,-0.319413382,-1.792084954,0.841850448,0.670245968,-1.115879533,1.504267929,4.468099477,5.416475818,0.999911405,4.383151568,,,,,,,,
KIC10665852,1.547511799,0.621979389,3.705179245,1.309718132,0.893452506,-0.240020008,-1.785541464,0.533010563,0.7831965,-0.96209479,1.523608645,3.991678394,5.249004707,0.986377765,4.110653593,,,,,,,,301.1
KIC10666682,1.99824203,0.943324193,3.715585552,1.218255997,1.187260654,0.050526651,-2.221220396,1.117962412,1.068902542,-0.907629705,2.015671464,4.83177361,4.53322067,1.442026491,4.524671668,,,,,,,,71
KIC10666747,1.603837134,0.652433953,3.714078165,1.254587173,0.794769767,-0.251633851,-2.433516368,0.585192935,0.785556197,-0.931603798,1.621287988,4.36842467,5.085245981,1.057370171,3.84219157,,,,,,,,303.8
KIC10666932,1.576454775,0.606453469,3.680607429,1.32753849,0.861293356,-0.270035038,-1.86674041,0.574016254,0.794088053,-0.944374859,1.595530662,4.828776682,5.136963579,1.043503709,4.140835399,,,,,,,,326.2
KIC10667309,1.361679868,0.484738402,3.663606708,1.354255676,0.784908916,-0.279279256,-1.699394165,0.423446183,0.62663645,-1.059389495,1.342072211,4.326232517,5.54036339,0.791616407,4.203571327,,,,,,,,
KIC10667545,2.001205786,0.951437378,3.707825568,1.261903763,1.175233946,0.060967479,-2.133773035,1.155461475,1.069646829,-0.8951582,2.031257699,4.771477977,4.712544349,1.426389825,3.648269216,,,,,,,,73.3
KIC10667886,1.546592749,0.611779073,3.687885525,1.342832565,0.915544877,-0.209292373,-1.7300674,0.560961653,0.82168851,-0.957305586,1.542466182,4.046561236,5.352078073,1.003363159,3.612572651,,,,,,,,295.8
KIC10667966,1.494049445,0.603786497,3.717504075,1.209939957,0.936653039,-0.162978662,-1.70553174,0.450095124,0.757892653,-0.926175442,1.5462498,4.13282056,5.208087591,1.040858619,3.878560677,,,,,,,,268.2
KIC10668443,2.098620447,1.035215974,3.683947131,1.242340088,1.188304993,0.177264134,-2.005763915,0.705043749,1.229279189,-0.772457737,2.106246408,3.15998946,4.641168443,1.484619347,2.338746159,,,,,,,,
KIC10668914,2.283461627,1.187550137,3.705264862,1.162050247,1.248682493,0.309052412,-2.162056089,0.649577586,1.356047937,-0.596524574,2.348988304,4.611571935,4.393845451,1.703306828,4.588982824,,,,,,,,
KIC10669234,1.825033707,0.824322148,3.66266341,1.368350983,1.115681134,-0.039722296,-2.030392192,1.286737337,0.876233691,-1.058598791,1.841410689,4.860250017,4.996967624,1.26053707,4.17031941,,,,,,,,
KIC10669568,1.660092583,0.659409312,3.716837723,1.231408119,0.92383251,-0.15950501,-1.882473313,0.464653837,0.888166499,-0.846439138,1.694878855,4.311688902,4.907842663,1.151601084,4.240329818,,,,,,,,305.2
KIC10669590,1.983655029,0.957830032,3.673941999,1.23352623,1.191867871,0.085234526,-1.943011049,1.282483002,1.037412428,-0.850448361,2.004824346,4.918209396,4.751146115,1.404006198,3.708571462,,,,,,,,75.9
KIC10670028,1.684921632,0.711248814,3.696967641,1.306621552,1.071479957,-0.15261206,-1.792384538,1.049141297,0.814337764,-1.022103118,1.679581208,4.420323374,4.986642638,1.13807693,4.392862852,,,,,,,,
KIC10670371,2.722685241,1.496140399,3.727053011,1.055456161,1.391804231,0.536526479,-2.610364093,1.052772414,1.713642903,-0.464307887,2.709296778,3.468979858,3.797283794,2.140074897,2.552856978,,,,,,,,
KIC10670445,1.48716341,0.554025873,3.67596155,1.33291626,0.961451797,-0.286692416,-1.739021794,0.937494631,0.697496377,-1.134971815,1.476079843,4.135511792,5.480519191,0.946624654,3.549626398,,,,,,,,
KIC10670835,1.615383407,0.676623032,3.686368103,1.26074028,1.009668585,-0.166189386,-1.752731936,1.088993177,0.765653006,-1.121879924,1.575938286,3.805392334,5.170288938,1.042620839,3.557720773,,,,,,,,
KIC10670923,1.702722643,0.723820333,3.690018781,1.387938499,1.063038406,-0.167631902,-1.796619656,1.036257269,0.828839074,-1.015761453,1.661170209,4.147503204,5.161359207,1.113239411,2.989076912,,,,,,,,
KIC10671227,1.484626717,0.593461533,3.695919253,1.329021454,0.879452611,-0.24092548,-2.081595795,0.610143292,0.743447759,-1.020962088,1.540139373,4.218131255,5.39989902,0.964888262,3.384834091,,,,,,,,257.5
KIC10674988,1.461365367,0.580625835,3.701913211,1.341298103,0.750217761,-0.236736196,-2.01554564,0.433982647,0.647919594,-0.995054496,1.452291551,4.036031491,5.431210084,0.966537791,3.733342024,,,,,,,,
KIC10675052,2.143914863,1.034958898,3.693375151,1.237869263,1.242155567,0.125898404,-2.159054894,1.047938013,1.223565924,-0.776963296,2.15046052,2.443457807,4.423590343,1.556779641,3.254665983,,,,,,,,
KIC10675230,1.564528195,0.623276567,3.684396478,1.276231766,0.888439277,-0.189637913,-1.682439629,0.537769367,0.810928663,-0.891059085,1.567057511,3.811818214,5.176318221,1.070615271,4.320871498,,,,,,,,267.2
KIC10675600,1.407225372,0.512963711,3.67651071,1.44165802,0.915830636,-0.338329721,-2.23611115,0.923096246,0.49879461,-1.165624332,1.441331933,4.507396976,5.464035478,0.885794657,4.61992798,,,,,,,,
KIC10675847,1.479537178,0.573504555,3.686993566,1.43089962,0.896634291,-0.29441747,-1.828511582,0.594462458,0.733839004,-0.994882367,1.501235263,4.180623465,5.464462754,0.978289454,3.139075975,,,,,,,,
KIC10675916,2.402916296,1.26261164,3.705179245,1.237224579,1.38335425,0.339564079,-2.535585432,1.19424963,1.335194173,-0.778900123,2.369759937,3.289594569,4.279259831,1.863209752,3.253893468,,,,,,,,
KIC10675935,1.700825089,0.691831413,3.710032699,1.245203018,0.992363319,-0.14219415,-1.912058625,0.515199441,0.924996091,-0.847182189,1.701249505,3.884405366,4.91001934,1.188024164,4.164667074,,,,,,,,305.5
